Model,Sample Size,R²,MAE,RMSE,Accuracy,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
XGBoost,8000,0.9494437682915605,16323.03352295044,26148.8581365167,0.9494988446240964,10509.316562499997,228212.90500000003,0.17796293849475825,20.01112025637743,-863.0737100207521,0.9995,0.7127701,8161.51676147522,2.0046977530828887,100.0,"{'Coverage Limit': 70553.81, 'Incident History': 39454.535, 'Industry Type': 23021.057, 'Years of Operation': 19828.645, 'Pollution Risk': 12876.517, 'Company Size': 12137.571, 'Regulatory Compliance': 10969.412}"
XGBoost,32000,0.9551227686734383,15085.66795540573,24969.287115638937,0.9551230432349647,9138.048750000002,225592.59499999997,0.16568797743806254,18.97445115427694,-61.760806089324994,0.999625,0.7228049,7542.833977702865,2.03668323291455,100.0,"{'Coverage Limit': 70359.984, 'Incident History': 39798.22, 'Industry Type': 23795.094, 'Years of Operation': 21352.223, 'Pollution Risk': 13638.837, 'Company Size': 11820.585, 'Regulatory Compliance': 10102.627}"
XGBoost,40000,0.9551471279394154,15380.16231083728,25519.74845238002,0.9551471360229918,9128.932812500003,277855.11375,0.16524672931744327,18.077779908748056,10.833855457641707,0.9997,0.7281254,7690.08115541864,2.000251671222726,100.0,"{'Coverage Limit': 70497.086, 'Incident History': 40269.73, 'Industry Type': 23796.402, 'Years of Operation': 20940.93, 'Pollution Risk': 13983.256, 'Company Size': 12123.066, 'Regulatory Compliance': 10136.198}"
XGBoost,48000,0.9560754036764454,15215.271395629068,25127.023400910217,0.9560761056078533,9181.832500000004,281944.06375,0.16341637111773216,19.236658857045345,100.4464268709309,0.9996666666666667,0.72944486,7607.635697814534,1.9758482834199134,100.0,"{'Coverage Limit': 70442.26, 'Incident History': 40111.406, 'Industry Type': 23873.256, 'Years of Operation': 21386.389, 'Pollution Risk': 14083.596, 'Company Size': 12121.711, 'Regulatory Compliance': 10149.955}"
XGBoost,80000,0.9630280749534961,13447.55654972899,22896.48553669621,0.9630301100357616,7860.136250000003,250680.14500000002,0.14561319315937962,17.057527496833046,169.87277404884318,0.99975,0.72854996,6723.778274864495,2.016421542497267,100.0,"{'Coverage Limit': 71067.33, 'Incident History': 40627.344, 'Industry Type': 25230.576, 'Years of Operation': 21034.045, 'Pollution Risk': 14121.058, 'Company Size': 12204.148, 'Regulatory Compliance': 10403.415}"
XGBoost,8000,0.9532215191925596,16881.233479103394,26748.769870903023,0.9533442874045835,10630.49640625,203748.53125,0.17391086540093664,20.071669774684484,-1370.3254484002694,1.0,0.7268368,8440.616739551697,2.0459565072192003,100.0,"{'Coverage Limit': 70193.82, 'Incident History': 41061.484, 'Industry Type': 21950.74, 'Years of Operation': 20682.195, 'Pollution Risk': 13960.649, 'Company Size': 11924.76, 'Regulatory Compliance': 9766.035}"
XGBoost,32000,0.9544341427829132,15127.04994993924,25320.428691102123,0.9544341505741158,9033.652812500004,274392.14,0.1649066344952357,19.710259207276202,-10.470165139436721,0.9995,0.72970957,7563.52497496962,1.9753666829370096,100.0,"{'Coverage Limit': 70103.88, 'Incident History': 40168.21, 'Industry Type': 23761.28, 'Years of Operation': 21108.195, 'Pollution Risk': 13683.255, 'Company Size': 12026.83, 'Regulatory Compliance': 10164.038}"
XGBoost,40000,0.9614642824739573,14203.616133161833,23734.57809102235,0.9614709116189625,8425.535625000004,281680.94125000003,0.1518940906423968,17.66036096704101,-311.2995913190613,0.9998,0.7324572,7101.808066580917,2.001915848454688,100.0,"{'Coverage Limit': 71276.73, 'Incident History': 40277.56, 'Industry Type': 24494.396, 'Years of Operation': 20641.906, 'Pollution Risk': 14028.922, 'Company Size': 11991.027, 'Regulatory Compliance': 10427.023}"
XGBoost,48000,0.9526539874547323,15317.5124404142,25229.89814098,0.9526551343965369,9265.126562499994,292559.25749999995,0.16983817121214217,18.859129483447404,124.17794944094331,0.9995,0.71596944,7658.7562202071,1.9851438524916576,100.0,"{'Coverage Limit': 70651.94, 'Incident History': 39335.004, 'Industry Type': 23427.088, 'Years of Operation': 20727.535, 'Pollution Risk': 13556.635, 'Company Size': 11624.176, 'Regulatory Compliance': 9959.005}"
XGBoost,80000,0.9549622641857746,15274.024426188796,25236.792838575468,0.9549624774516658,9150.325703125,317951.95999999996,0.1651547726607406,19.045840199741377,-54.916972765945445,0.99955,0.72614443,7637.012213094398,1.9952007197105242,100.0,"{'Coverage Limit': 71229.55, 'Incident History': 40173.617, 'Industry Type': 24180.334, 'Years of Operation': 20769.635, 'Pollution Risk': 13944.226, 'Company Size': 11870.303, 'Regulatory Compliance': 9883.024}"
XGBoost,8000,0.949119340736579,16300.882032278747,26742.129849187117,0.9491605869433719,9753.026328125,249545.91749999998,0.17938397560073904,20.117677000423235,761.3978317446902,0.999,0.7350542,8150.4410161393735,2.0276640506649786,100.0,"{'Coverage Limit': 68623.96, 'Incident History': 39872.062, 'Industry Type': 22629.299, 'Years of Operation': 21245.822, 'Pollution Risk': 13737.278, 'Company Size': 11240.234, 'Regulatory Compliance': 10214.435}"
XGBoost,32000,0.9614341688000292,14193.820911551056,23331.479904190004,0.9614341813130094,8591.113359374998,231429.76125,0.1535310946794379,18.40390467770953,-13.289887840118405,0.999875,0.7401287,7096.910455775528,1.970082008145964,100.0,"{'Coverage Limit': 71168.6, 'Incident History': 40245.598, 'Industry Type': 23956.13, 'Years of Operation': 20530.332, 'Pollution Risk': 13695.143, 'Company Size': 12006.291, 'Regulatory Compliance': 10155.12}"
XGBoost,40000,0.955072115412142,15398.960702812346,25240.46129133177,0.9550721529008666,9283.752812499995,267156.00249999994,0.1659123686174113,18.979318134685226,23.05630112124636,0.9994,0.72004235,7699.480351406173,1.9916144069490516,100.0,"{'Coverage Limit': 71541.86, 'Incident History': 39837.938, 'Industry Type': 23549.596, 'Years of Operation': 20651.83, 'Pollution Risk': 13708.581, 'Company Size': 12032.608, 'Regulatory Compliance': 10295.609}"
XGBoost,48000,0.9594885257247229,14749.43378445653,23771.806639166418,0.9594893319190079,9082.068593749995,265398.51,0.1605493728528928,18.392086730132267,106.04569007471716,0.9998333333333334,0.7287176,7374.716892228265,2.00922463364984,100.0,"{'Coverage Limit': 70643.99, 'Incident History': 40225.785, 'Industry Type': 23025.861, 'Years of Operation': 21190.934, 'Pollution Risk': 14336.748, 'Company Size': 11891.048, 'Regulatory Compliance': 10318.672}"
XGBoost,80000,0.9517970642680428,15490.933185295427,25957.643755321173,0.9518039775365024,9163.79124999998,410030.0575,0.16893240402751733,18.135872739470248,310.8638592201996,0.9994,0.7144523,7745.466592647714,2.0069418609801675,100.0,"{'Coverage Limit': 71121.07, 'Incident History': 39473.586, 'Industry Type': 21995.611, 'Years of Operation': 20477.969, 'Pollution Risk': 13561.315, 'Company Size': 11552.426, 'Regulatory Compliance': 10018.256}"
XGBoost,8000,0.956284425493581,15667.655257160644,24398.644180363983,0.9562870419175338,10147.839531249992,162800.03625,0.1725855656592341,19.84118803973731,188.75638729248055,1.0,0.7267844,7833.827628580322,1.913728626260792,100.0,"{'Coverage Limit': 71753.29, 'Incident History': 39425.516, 'Industry Type': 22786.977, 'Years of Operation': 19941.418, 'Pollution Risk': 12712.359, 'Company Size': 11563.066, 'Regulatory Compliance': 10659.351}"
XGBoost,32000,0.9610926438323101,14095.094816243098,23818.366302558854,0.9610929358370264,8285.460312499989,242234.53,0.15096778240826694,18.378967353691298,-65.25158158000934,0.99975,0.7371873,7047.547408121549,1.9980874736290348,100.0,"{'Coverage Limit': 71717.18, 'Incident History': 40651.8, 'Industry Type': 25279.984, 'Years of Operation': 20755.031, 'Pollution Risk': 14501.873, 'Company Size': 12385.383, 'Regulatory Compliance': 10678.429}"
XGBoost,40000,0.9499382982671191,16700.929717417665,26791.40732907597,0.9499487131222897,10108.659687500003,316988.18125,0.17985576205037598,20.49547915653755,386.4286703782348,0.9998,0.73099923,8350.464858708832,1.9980972034252935,100.0,"{'Coverage Limit': 71280.086, 'Incident History': 40275.0, 'Industry Type': 23145.383, 'Years of Operation': 21096.387, 'Pollution Risk': 13896.878, 'Company Size': 12016.352, 'Regulatory Compliance': 10270.131}"
XGBoost,48000,0.955594218189607,15479.234833492328,24545.57100693741,0.9556152080605034,9994.350117187498,338938.0525,0.17070251390019936,19.738513580505757,533.6521493527223,0.9996666666666667,0.7211159,7739.617416746164,2.0211410249151647,100.0,"{'Coverage Limit': 70521.65, 'Incident History': 39983.31, 'Industry Type': 22454.504, 'Years of Operation': 20879.455, 'Pollution Risk': 13968.041, 'Company Size': 12133.596, 'Regulatory Compliance': 10350.514}"
XGBoost,80000,0.9496441427633593,16191.462851354478,26803.143012990895,0.9496444778413416,9717.681484374996,366216.70999999996,0.17522420899852387,19.761290289141712,69.14068416505425,0.9994,0.724753,8095.731425677239,2.0028478644975913,100.0,"{'Coverage Limit': 71230.18, 'Incident History': 40149.105, 'Industry Type': 22652.951, 'Years of Operation': 20554.908, 'Pollution Risk': 13694.834, 'Company Size': 12112.312, 'Regulatory Compliance': 10423.362}"
XGBoost,8000,0.9558444191305537,15421.744546148682,24585.45377470754,0.9558475005181084,9532.206250000003,206645.76625,0.16716200068837656,18.292038764746234,205.38020803100562,1.0,0.7043012,7710.872273074341,1.9481346175761647,100.0,"{'Coverage Limit': 72176.266, 'Incident History': 39418.64, 'Industry Type': 24495.93, 'Years of Operation': 20791.562, 'Pollution Risk': 13004.796, 'Company Size': 11470.147, 'Regulatory Compliance': 11032.555}"
XGBoost,32000,0.9534593204536113,14840.69814012638,25310.833448452948,0.9534606850059222,8645.599218750009,300301.50249999994,0.16460086066189664,18.295320395437393,137.05193784236897,0.999375,0.7224808,7420.34907006319,2.0229558861178285,100.0,"{'Coverage Limit': 69580.54, 'Incident History': 39561.91, 'Industry Type': 23122.873, 'Years of Operation': 20655.646, 'Pollution Risk': 13685.383, 'Company Size': 11846.805, 'Regulatory Compliance': 10441.785}"
XGBoost,40000,0.954490959914805,15318.159501696593,25199.08162045005,0.9544918018750387,9147.480312499996,247793.15249999997,0.16849976383652374,19.070746320418785,-108.38811555206277,0.9997,0.72225165,7659.0797508482965,2.0158038186588474,100.0,"{'Coverage Limit': 70097.39, 'Incident History': 39529.676, 'Industry Type': 22601.756, 'Years of Operation': 21311.574, 'Pollution Risk': 13767.065, 'Company Size': 11879.007, 'Regulatory Compliance': 9874.347}"
XGBoost,48000,0.9540973241618876,15709.755287618511,25072.04493256041,0.9541122551984699,9817.37078125,247531.38249999995,0.17224782588691565,19.58267190657529,452.184566888326,0.9998333333333334,0.7192867,7854.8776438092555,1.9765433436429158,100.0,"{'Coverage Limit': 70742.04, 'Incident History': 39924.754, 'Industry Type': 23100.922, 'Years of Operation': 20834.645, 'Pollution Risk': 13677.609, 'Company Size': 11962.97, 'Regulatory Compliance': 10450.116}"
XGBoost,80000,0.9556279160851024,15375.644671106164,24947.299139802082,0.9556347967553084,9425.358984374998,316124.56000000006,0.1665449656399348,18.71616160357485,-310.6590379713975,0.99955,0.72042835,7687.822335553082,1.9945457802930624,100.0,"{'Coverage Limit': 70554.164, 'Incident History': 39829.6, 'Industry Type': 22770.336, 'Years of Operation': 20676.623, 'Pollution Risk': 13747.215, 'Company Size': 11734.828, 'Regulatory Compliance': 10158.962}"
XGBoost,8000,0.9499007968636772,14909.86138070694,25984.99155676112,0.9499656416315255,8997.316953124999,234793.98750000005,0.1675436657212827,18.623791442873227,934.8558302110291,0.9995,0.73575187,7454.93069035347,1.9876207660856895,100.0,"{'Coverage Limit': 71680.65, 'Incident History': 39844.0, 'Industry Type': 24325.842, 'Years of Operation': 21549.863, 'Pollution Risk': 13441.101, 'Company Size': 12140.751, 'Regulatory Compliance': 10520.587}"
XGBoost,32000,0.9563276446544521,15375.794716810457,24683.20435595428,0.9563394166075695,9508.879687499997,255628.33375,0.16763020522464364,19.636683893445834,-405.2495051747133,0.99975,0.7226959,7687.897358405228,2.0169000402812443,100.0,"{'Coverage Limit': 70533.266, 'Incident History': 39540.64, 'Industry Type': 23037.299, 'Years of Operation': 20752.225, 'Pollution Risk': 13738.618, 'Company Size': 12022.491, 'Regulatory Compliance': 10343.789}"
XGBoost,40000,0.9615022612850075,13943.108427130126,23418.75998538903,0.9615036422667662,8279.72625,296027.94125000003,0.15113062520317455,17.66123731474589,-140.26207399340825,0.9999,0.7310312,6971.554213565063,2.0063524332978906,100.0,"{'Coverage Limit': 71416.57, 'Incident History': 39906.008, 'Industry Type': 24972.977, 'Years of Operation': 20687.936, 'Pollution Risk': 14140.489, 'Company Size': 12304.781, 'Regulatory Compliance': 10348.017}"
XGBoost,48000,0.957584344656676,14343.441899799347,24058.45263409194,0.9575907347307586,8634.642812499998,291964.30000000005,0.15863075461944257,18.73772856380416,295.2959884949239,0.9995833333333334,0.72457784,7171.7209498996735,1.9678368828289619,100.0,"{'Coverage Limit': 70216.28, 'Incident History': 40286.445, 'Industry Type': 24063.277, 'Years of Operation': 21274.871, 'Pollution Risk': 13510.131, 'Company Size': 12004.77, 'Regulatory Compliance': 10203.358}"
XGBoost,80000,0.951208015413433,16078.401545931367,26040.95522746502,0.9512179181048259,9944.7747265625,267224.31499999994,0.17572893261431927,19.53858261849379,370.98751276589957,0.99965,0.7186514,8039.200772965683,1.998176661272164,100.0,"{'Coverage Limit': 70836.734, 'Incident History': 39424.117, 'Industry Type': 23378.244, 'Years of Operation': 20902.922, 'Pollution Risk': 13787.4, 'Company Size': 11982.195, 'Regulatory Compliance': 10140.487}"
XGBoost,8000,0.9600033455320788,13893.88012564743,22818.32600420798,0.9600059240934397,8410.240703125,228233.39375000005,0.15631237412481305,17.267451263725857,183.21485482131956,0.9995,0.7079528,6946.940062823715,2.0496499841795117,100.0,"{'Coverage Limit': 69900.97, 'Incident History': 39657.926, 'Industry Type': 24591.986, 'Years of Operation': 20399.969, 'Pollution Risk': 14174.739, 'Company Size': 11950.793, 'Regulatory Compliance': 10322.509}"
XGBoost,32000,0.9645351468660546,13506.054280063516,22065.741140581624,0.9645390876463248,8122.304999999993,223685.235,0.14860514722135565,17.848684118583357,232.60044768550864,0.999875,0.73779094,6753.027140031758,2.009019951987013,100.0,"{'Coverage Limit': 70598.53, 'Incident History': 40593.996, 'Industry Type': 24239.643, 'Years of Operation': 21498.68, 'Pollution Risk': 13896.253, 'Company Size': 12287.734, 'Regulatory Compliance': 9954.805}"
XGBoost,40000,0.946565797768861,16980.914999599183,27583.991403134904,0.9465688373391857,10119.587656250005,327819.34375,0.18412088093393558,20.75875236564249,208.04320795550532,0.9994,0.7255444,8490.457499799591,1.9922681179687403,100.0,"{'Coverage Limit': 71338.67, 'Incident History': 39846.89, 'Industry Type': 22681.904, 'Years of Operation': 21307.934, 'Pollution Risk': 13528.865, 'Company Size': 11622.938, 'Regulatory Compliance': 10524.14}"
XGBoost,48000,0.9542574342158268,15468.498369933828,25358.185382177602,0.9542587172869144,9200.873593749995,293855.8225,0.16835605352802915,18.20006027047259,134.3022446218363,0.9995,0.7209482,7734.249184966914,1.9666306653212369,100.0,"{'Coverage Limit': 71187.99, 'Incident History': 39674.38, 'Industry Type': 23300.662, 'Years of Operation': 20421.521, 'Pollution Risk': 13938.46, 'Company Size': 12015.916, 'Regulatory Compliance': 9957.318}"
XGBoost,80000,0.9585905420575144,14378.35872119366,24504.45101405751,0.9585976548457448,8420.5,296285.22750000004,0.15416460683859526,17.9672069182956,-321.15533714385606,0.99955,0.729138,7189.17936059683,1.9952724282020597,100.0,"{'Coverage Limit': 71274.84, 'Incident History': 40439.254, 'Industry Type': 22982.01, 'Years of Operation': 20701.049, 'Pollution Risk': 13936.893, 'Company Size': 11793.173, 'Regulatory Compliance': 10162.108}"
