Experiment Index,Model,Sample Size,R²,MAE,RMSE,Accuracy,Explained Variance,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
2482,XGBoost,1000,0.9441118307357295,17764.916107031248,25735.73362755603,0.9451498009557427,0.9451498009557427,12292.094531249997,115653.15125,0.20677544726016225,18.577689146782717,3507.2688480468746,1.0,0.6828784,8882.458053515624,2.1085281066383725,100.0,"{'Coverage Limit': 71596.93, 'Incident History': 39471.375, 'Years of Operation': 23269.662, 'Industry Type': 20017.73, 'Company Size': 12654.771, 'Pollution Risk': 11244.156, 'Regulatory Compliance': 10902.929}"
2483,XGBoost,2000,0.9353438015567984,19765.962731201173,29278.91392437335,0.9354442552890369,0.9354442552890369,11999.822500000002,148067.08625,0.21606520497382228,22.51263367548649,-1154.0720374511723,1.0,0.69870025,9882.981365600586,2.0299324640098106,100.0,"{'Coverage Limit': 69704.99, 'Incident History': 40297.938, 'Years of Operation': 23045.814, 'Industry Type': 21660.143, 'Pollution Risk': 11594.785, 'Company Size': 10968.5625, 'Regulatory Compliance': 10716.357}"
2484,XGBoost,5000,0.9530253495284164,16216.66456147461,24526.069359694822,0.9531673297719098,0.9531673297719098,10531.117734375,187443.3875,0.17958086789754735,19.577329073643305,1348.3732614941407,1.0,0.7033935,8108.332280737305,1.9751437553342814,100.0,"{'Coverage Limit': 70877.37, 'Incident History': 39165.453, 'Years of Operation': 20250.426, 'Industry Type': 20168.377, 'Pollution Risk': 13237.437, 'Company Size': 12047.064, 'Regulatory Compliance': 10482.863}"
2485,XGBoost,100,0.8573805272188824,33279.66142187499,39512.542629402604,0.8576962582474776,0.8576962582474776,24000.2434375,84504.734375,0.35135346945182516,20.168686618150904,1859.1061874999955,1.0,0.5632067,16639.830710937495,2.019461877914456,85.71428571428571,"{'Coverage Limit': 79151.914, 'Incident History': 48202.62, 'Years of Operation': 17867.238, 'Industry Type': 14986.006, 'Regulatory Compliance': 6834.5615, 'Company Size': 6090.3584, 'Proximity to Sensitive Areas': 6084.706}"
2486,XGBoost,1000,0.9431616792393839,17400.425738793943,27547.388182571645,0.9432634323925524,0.9432634323925524,11711.837031250005,186416.65874999994,0.19730306602577313,18.440794199337937,-1165.5576192626952,1.0,0.67333645,8700.212869396972,1.900038893798449,100.0,"{'Coverage Limit': 65784.445, 'Incident History': 39571.395, 'Industry Type': 22457.613, 'Years of Operation': 19686.898, 'Pollution Risk': 12491.729, 'Company Size': 11852.862, 'Regulatory Compliance': 7970.065}"
2487,XGBoost,2000,0.9520607141576335,15911.330284069823,25092.699608412437,0.952147722785649,0.952147722785649,10097.467656249999,147554.46125,0.17545501987235598,16.671408136434348,1069.0124616333017,1.0,0.67739356,7955.665142034912,2.0633310969601557,100.0,"{'Coverage Limit': 69689.42, 'Incident History': 40313.254, 'Industry Type': 23457.623, 'Years of Operation': 20835.127, 'Pollution Risk': 13596.523, 'Company Size': 11303.291, 'Regulatory Compliance': 8976.829}"
2488,XGBoost,5000,0.960234004363555,15028.500523808592,23704.835635217547,0.9602833460263033,0.9602833460263033,9502.123437499991,165073.935,0.16172218150495332,19.218203236062966,-835.0027549414067,1.0,0.72629017,7514.250261904296,1.996045643955619,100.0,"{'Coverage Limit': 72436.555, 'Incident History': 40815.91, 'Industry Type': 24585.123, 'Years of Operation': 19458.98, 'Pollution Risk': 14274.629, 'Company Size': 11571.458, 'Regulatory Compliance': 9157.048}"
2489,XGBoost,100,0.8183190277224284,32311.6850546875,46342.76902484852,0.8216887933793765,0.8216887933793765,18762.903750000005,122377.2625,0.38212978624336363,33.439278700127176,6311.4203671874975,1.0,0.60455346,16155.84252734375,1.980964317986119,85.71428571428571,"{'Coverage Limit': 54627.406, 'Incident History': 40734.38, 'Years of Operation': 15796.403, 'Industry Type': 11654.952, 'Pollution Risk': 10384.152, 'Company Size': 6560.4946, 'Geographic Location': 5358.435}"
2490,XGBoost,1000,0.9270506500736472,21181.57195605469,34955.00977638779,0.9272029334206049,0.9272029334206049,13041.889062500006,182017.32374999998,0.2150303571796336,25.324638311726062,-1597.0735662109366,1.0,0.75113946,10590.785978027345,1.988527867378525,100.0,"{'Coverage Limit': 71505.01, 'Incident History': 37560.44, 'Industry Type': 23105.385, 'Years of Operation': 20180.932, 'Pollution Risk': 12563.688, 'Company Size': 11390.0625, 'Regulatory Compliance': 9627.03}"
2491,XGBoost,2000,0.921348156762973,19979.464512017825,34499.91894448095,0.9213481636514614,0.9213481636514614,12072.78421875,335243.22624999995,0.21055135524876958,21.70173373375505,10.209996380615047,0.9975,0.74025506,9989.732256008912,1.700637882872392,100.0,"{'Coverage Limit': 70967.414, 'Incident History': 40210.21, 'Industry Type': 22025.027, 'Years of Operation': 20485.45, 'Pollution Risk': 14062.419, 'Company Size': 11735.034, 'Regulatory Compliance': 9730.725}"
