Model,Sample Size,R²,MAE,RMSE,Accuracy,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
XGBoost,8000,0.9732436965878826,36.12460778808594,59.31917101784277,0.9732510363855271,21.02655029296875,530.94580078125,0.12704019238411057,3.619330466425418,0.9824807739257813,1.0,0.35148653,18.06230389404297,2.051815545685354,100.0,"{'Annual kilometers': 195.35332, 'Age': 168.52715, 'Business Use': 109.26173, 'State': 84.63718, 'Gender': 16.01207}"
XGBoost,32000,0.9678377778972537,41.47019951629639,66.17291478079161,0.9678377923696092,24.488525390625,724.360595703125,0.141448835919849,4.059169993451292,-0.04438915252685547,0.999875,0.34456646,20.735099758148195,2.003829008223549,100.0,"{'Annual kilometers': 193.03737, 'Age': 164.9099, 'Business Use': 108.638054, 'State': 84.67641, 'Gender': 16.207764}"
XGBoost,40000,0.9715650751871665,39.23604426574707,62.608541234421814,0.9715650975587099,22.36968994140625,668.181884765625,0.13331970698148438,3.859283434658281,0.05553356018066406,1.0,0.3474641,19.618022132873534,1.9821906267030522,100.0,"{'Annual kilometers': 198.35443, 'Age': 170.4484, 'Business Use': 110.6538, 'State': 87.05449, 'Gender': 16.204933}"
XGBoost,48000,0.9729535330763683,37.95588584645589,61.15865210457023,0.9729552958852513,22.35528564453125,590.624267578125,0.12841114851003155,3.6077281877298777,-0.49374788665771485,1.0,0.35073224,18.977942923227946,1.995097626229864,100.0,"{'Annual kilometers': 191.981, 'Age': 166.59901, 'Business Use': 107.73822, 'State': 82.724205, 'Gender': 15.869648}"
XGBoost,80000,0.9776013467848408,33.149371377563476,55.938586074360884,0.977601352105105,18.2620849609375,497.964599609375,0.11186140579601299,3.238860149887915,-0.027262591552734375,1.0,0.35668868,16.574685688781738,2.003365893314282,100.0,"{'Annual kilometers': 200.08037, 'Age': 169.06668, 'Business Use': 108.8443, 'State': 88.88572, 'Gender': 17.361658}"
XGBoost,8000,0.9711120080860786,39.80102839660645,62.50564745274825,0.971115934314593,23.070068359375,341.3280029296875,0.13500827598549237,3.87869048677594,0.7286993255615234,1.0,0.35088304,19.900514198303224,2.0037150278178144,100.0,"{'Annual kilometers': 191.25824, 'Age': 169.73439, 'Business Use': 111.34266, 'State': 82.064835, 'Gender': 16.590975}"
XGBoost,32000,0.9809068710233493,28.048138526916503,50.621158488808184,0.9809104492089421,12.662109375,422.5426025390625,0.0962384552018517,2.748566246869348,0.6929867935180664,1.0,0.36114377,14.024069263458252,2.009672019038472,100.0,"{'Annual kilometers': 200.4016, 'Age': 169.90996, 'Business Use': 110.30461, 'State': 90.64031, 'Gender': 17.369375}"
XGBoost,40000,0.9760183394232926,34.220948303222656,57.139175148817834,0.9760198605259253,18.13983154296875,464.8333740234375,0.11703362367791907,3.275044287857555,-0.45506517333984375,1.0,0.34960908,17.110474151611328,1.995802251183837,100.0,"{'Annual kilometers': 198.1963, 'Age': 169.27829, 'Business Use': 111.13736, 'State': 89.65168, 'Gender': 16.844954}"
XGBoost,48000,0.9705354378477496,38.51820173390706,62.716285207120556,0.9705488957139781,22.92633056640625,688.305419921875,0.13225758416775063,3.688647074465229,1.3403506647745769,0.99975,0.34600198,19.25910086695353,1.96392193630205,100.0,"{'Annual kilometers': 198.6271, 'Age': 167.66219, 'Business Use': 110.11452, 'State': 81.0525, 'Gender': 16.060385}"
XGBoost,80000,0.9727708874387183,37.31417045898438,61.43471578834508,0.9727710813298303,20.711181640625,603.547119140625,0.12596541578454393,3.5099567759308057,0.16393665161132812,1.0,0.35157105,18.65708522949219,2.0006781286135435,100.0,"{'Annual kilometers': 200.78677, 'Age': 167.8413, 'Business Use': 108.6358, 'State': 82.573586, 'Gender': 15.678603}"
