Model,Sample Size,R²,MAE,RMSE,Accuracy,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
XGBoost,8000,0.8990770615071405,298.73603169115484,899.2236306170896,0.8991684886661363,37.79520057678223,16807.668203125,0.16656337357881892,79.0249903019654,-27.065146362566345,0.9945,2.027728,149.36801584557742,2.0437290432408943,100.0,"{'Company Size': 1813.5244, 'Business Interruption Cost': 137.31573, 'Data Sensitivity': 108.269905, 'Security Score': 48.305775, 'Industry Risk': 17.920752}"
XGBoost,40000,0.909663527402018,314.00957297854046,909.6368590564765,0.9096820583855229,38.72479721069337,17255.7530078125,0.1604434323207367,73.93265563811006,-13.028239102390303,0.9953,1.9548624,157.00478648927023,1.9760538472042593,80.0,"{'Company Size': 1920.5408, 'Business Interruption Cost': 159.77504, 'Data Sensitivity': 148.3796, 'Security Score': 52.664555, 'Compliance Standard': 7.489089}"
XGBoost,80000,0.900765220538465,320.76777172519525,913.5475752678693,0.9007679775076878,37.0680146789551,14710.182851562498,0.16868696041066494,72.87400184278113,4.8152093517693775,0.9948,1.9405771,160.38388586259762,2.015083080058629,100.0,"{'Company Size': 1903.8702, 'Business Interruption Cost': 166.78448, 'Data Sensitivity': 144.06427, 'Security Score': 47.41014, 'Industry Risk': 10.801946}"
XGBoost,8000,0.8986747203877188,321.0438437325142,914.3520355651871,0.8987000039703984,42.484018554687495,13299.4668359375,0.16857339280548878,73.08830562342013,-14.443546280646167,0.994,1.8913229,160.5219218662571,2.0197789430563975,100.0,"{'Company Size': 1858.9465, 'Business Interruption Cost': 165.28636, 'Data Sensitivity': 132.4429, 'Security Score': 33.10853, 'Industry Risk': 16.900051}"
XGBoost,40000,0.9031931394328926,310.5981906584977,923.1384434605334,0.9031931863602032,35.207133026123046,16932.7558984375,0.16331018462390315,71.59961101187228,-0.6427270847424305,0.9948,1.9641358,155.29909532924884,2.021463821200166,100.0,"{'Company Size': 1896.0153, 'Business Interruption Cost': 164.8325, 'Data Sensitivity': 140.66829, 'Security Score': 46.056217, 'Industry Risk': 8.619864}"
XGBoost,80000,0.9061301459160037,318.2957999257342,911.598876135091,0.906130419069012,37.89913511276245,14965.845859375,0.16347888340482042,74.37529951866108,1.5550476584072814,0.9951,1.9384675,159.1478999628671,1.9832695742578461,100.0,"{'Company Size': 1929.1594, 'Business Interruption Cost': 168.02632, 'Data Sensitivity': 147.34071, 'Security Score': 51.681404, 'Industry Risk': 5.2259912}"
XGBoost,8000,0.9091956377574872,335.49081149327395,917.9126349874401,0.9092175187625925,43.18331439971922,9358.466523437499,0.1655423880242505,76.22363848575759,14.248909410504108,0.996,1.9344,167.74540574663698,1.9684383592007635,100.0,"{'Company Size': 2018.1243, 'Business Interruption Cost': 176.82489, 'Data Sensitivity': 163.57417, 'Security Score': 68.29363, 'Industry Risk': 18.044468}"
XGBoost,40000,0.9132451562279558,299.5316388173001,855.5556735436008,0.9132482147513219,32.18425803720951,13566.46390625,0.15710316684803394,70.88069591045063,5.079925123367009,0.9959,1.9640472,149.76581940865006,1.9771077141469378,100.0,"{'Company Size': 1915.752, 'Business Interruption Cost': 166.35258, 'Data Sensitivity': 140.72618, 'Security Score': 52.820843, 'Industry Risk': 16.516663}"
XGBoost,80000,0.9059722303267015,317.4352482412482,908.9353372366027,0.9059739270360843,34.751871032714845,17777.26546875,0.1639494992927272,69.98481731699054,3.8610786778793322,0.9957,1.9531412,158.7176241206241,2.0232666985528676,100.0,"{'Company Size': 1921.3064, 'Business Interruption Cost': 168.53609, 'Data Sensitivity': 140.43056, 'Security Score': 56.819164, 'Industry Risk': 8.541065}"
XGBoost,8000,0.9053516865557576,321.24792143265006,889.4598986036495,0.9054193196797962,44.27819674491883,9540.02203125,0.16656352048591208,74.68007020106015,23.77659482295275,0.997,1.9310362,160.62396071632503,2.0234169570213627,100.0,"{'Company Size': 1958.533, 'Business Interruption Cost': 188.99612, 'Data Sensitivity': 150.54652, 'Security Score': 54.440895, 'Industry Risk': 8.978661}"
