Experiment Index,Model,Sample Size,R²,MAE,RMSE,Accuracy,Explained Variance,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
796,XGBoost,5000,0.9719927846157319,37.194323791503905,60.3114387302767,0.9719957748423825,0.9719957748423825,22.82904052734375,563.3790283203125,0.12678841572720317,3.749110543131738,-0.6231846923828125,1.0,0.34552172,18.597161895751952,2.0043927125287992,100.0,"{'Annual kilometers': 193.80556, 'Age': 163.81401, 'Business Use': 108.861496, 'State': 91.45458, 'Gender': 15.51796}"
797,XGBoost,100,0.7230345426182222,131.0111328125,167.8930420408739,0.7375290743202461,0.7375290743202461,112.22506713867188,402.13037109375,0.46443026272643473,12.7970460543893,38.408026123046874,1.0,0.23910268,65.50556640625,1.3834114271042814,80.0,"{'Age': 206.14255, 'Annual kilometers': 122.973495, 'Business Use': 74.38654, 'State': 55.88038, 'Year': 29.635813}"
798,XGBoost,1000,0.9644057781581078,40.30398696899414,71.48708193617915,0.9644144713254781,0.9644144713254781,20.244171142578125,486.354736328125,0.1282501048698689,3.7705092894967223,1.1171894836425782,1.0,0.3724004,20.15199348449707,2.093854032593926,100.0,"{'Annual kilometers': 209.14377, 'Age': 160.87935, 'Business Use': 102.2171, 'State': 82.746864, 'Gender': 16.003426}"
799,XGBoost,2000,0.9620794468086598,43.05055923461914,67.88396560745944,0.9620877947109624,0.9620877947109624,24.1990966796875,376.66748046875,0.15855566772842639,4.117850429527747,1.007206573486328,1.0,0.32941276,21.52527961730957,1.9840833017646762,100.0,"{'Annual kilometers': 197.8858, 'Age': 162.48859, 'Business Use': 99.25066, 'State': 91.986786, 'Gender': 14.806179}"
800,XGBoost,5000,0.9666080670875458,41.61885287475586,67.73078813983024,0.9666094534038772,0.9666094534038772,25.191650390625,632.4410400390625,0.14017326524540577,3.9949266885112182,-0.4364118347167969,1.0,0.34032935,20.80942643737793,1.947497007973417,100.0,"{'Annual kilometers': 201.17511, 'Age': 165.06989, 'Business Use': 104.62214, 'State': 75.40935, 'Gender': 16.16793}"
801,XGBoost,100,0.631722796634308,154.39069519042968,213.3466947536028,0.7311188624761216,0.7311188624761216,96.96051025390625,561.34814453125,0.555502087541574,17.245799454982137,110.83657531738281,1.0,0.3584995,77.19534759521484,2.0047050074950725,80.0,"{'Age': 220.95483, 'Annual kilometers': 124.04429, 'Business Use': 57.210377, 'State': 24.199825, 'Year': 22.844227}"
802,XGBoost,1000,0.9571605946672053,48.10862289428711,79.6935701804821,0.9572168798371319,0.9572168798371319,30.074615478515625,431.053955078125,0.1547115962548081,4.492509917011206,-2.8886741638183593,1.0,0.34171954,24.054311447143554,2.0243305977348944,100.0,"{'Annual kilometers': 209.36794, 'Age': 169.08875, 'Business Use': 107.56251, 'State': 88.6205, 'Gender': 12.238599}"
803,XGBoost,2000,0.9577841802606837,48.007362823486325,77.54726522964992,0.95780689185077,0.95780689185077,28.46875,500.13330078125,0.16075147430773018,4.622575360061294,1.7986747741699218,1.0,0.36276063,24.003681411743162,2.0290222867074386,100.0,"{'Annual kilometers': 195.03705, 'Age': 176.72522, 'Business Use': 111.47159, 'State': 79.988075, 'Gender': 14.674344}"
804,XGBoost,5000,0.9758909665757484,34.02661749267578,57.52447325291219,0.9759003381180573,0.9759003381180573,18.95953369140625,530.552001953125,0.11621633361818824,3.2941510053763072,1.1341442260742187,1.0,0.3604257,17.01330874633789,2.089557912814267,100.0,"{'Annual kilometers': 194.76071, 'Age': 170.16644, 'Business Use': 114.06859, 'State': 86.05657, 'Gender': 16.863884}"
805,XGBoost,100,0.8237269063598468,109.36930236816406,134.74908803248692,0.834502760143107,0.834502760143107,108.9056396484375,340.9649658203125,0.40742550427717217,13.902480930761458,33.316445922851564,1.0,0.31291473,54.68465118408203,2.0452612032629056,80.0,"{'Age': 178.71165, 'Annual kilometers': 168.02902, 'Business Use': 87.139694, 'State': 43.235043, 'Year': 29.085562}"
806,XGBoost,1000,0.9490307150984065,56.54985305786133,83.67510283645382,0.9490983641630141,0.9490983641630141,38.294586181640625,449.632080078125,0.19714545557752725,5.255233765850711,-3.048406524658203,1.0,0.32972485,28.274926528930663,2.040129748741388,100.0,"{'Annual kilometers': 189.86598, 'Age': 175.86383, 'Business Use': 102.48775, 'State': 74.45071, 'Gender': 19.187637}"
807,XGBoost,2000,0.9589942707404068,50.20777206420898,75.11612339845722,0.9590536634589415,0.9590536634589415,32.233154296875,331.532958984375,0.16858660690785476,4.719435734320696,-2.8587586975097654,1.0,0.3324409,25.10388603210449,1.8398938270477703,100.0,"{'Annual kilometers': 196.32582, 'Age': 167.17303, 'Business Use': 110.88598, 'State': 83.98191, 'Gender': 14.251792}"
808,XGBoost,5000,0.9731512483380166,37.66912307739258,60.245392059266926,0.9732013424022316,0.9732013424022316,21.31536865234375,386.3511962890625,0.12662990321724685,3.531786584050019,2.602285369873047,1.0,0.35290408,18.83456153869629,2.0024218685770925,100.0,"{'Annual kilometers': 190.40295, 'Age': 169.03116, 'Business Use': 108.00685, 'State': 89.748215, 'Gender': 15.812432}"
809,XGBoost,100,0.6513374321249439,141.0328384399414,191.92760036697524,0.6527170480325255,0.6527170480325255,80.80718994140625,530.6649169921875,0.5430396921179061,13.323479249137268,-12.072962951660156,0.95,0.24622147,70.5164192199707,2.021654810865293,80.0,"{'Annual kilometers': 137.98222, 'Age': 135.36417, 'Business Use': 76.91512, 'State': 33.666317, 'Financing': 23.06588}"
810,XGBoost,1000,0.9569723112649857,48.970494232177735,80.54473657507735,0.9569920411993762,0.9569920411993762,27.162872314453125,574.028076171875,0.15961335377673175,4.3575085672317035,-1.724749298095703,1.0,0.34708232,24.485247116088868,2.0593489481506726,100.0,"{'Annual kilometers': 191.11975, 'Age': 165.41875, 'Business Use': 100.80765, 'State': 86.74926, 'Gender': 13.16363}"
811,XGBoost,2000,0.9621553160895823,46.69080093383789,74.18867324602554,0.9621593585674275,0.9621593585674275,25.225128173828125,393.316162109375,0.15215294329373666,4.465562132745517,0.7667591857910157,1.0,0.36675137,23.345400466918946,2.028950956843124,100.0,"{'Annual kilometers': 196.78166, 'Age': 169.47641, 'Business Use': 104.86178, 'State': 83.940285, 'Gender': 17.460396}"
812,XGBoost,5000,0.9750607434745349,33.904652587890624,58.08371633266002,0.975096825904487,0.975096825904487,17.187164306640625,414.3917236328125,0.11554941642973185,3.251865691565456,-2.2093297119140627,1.0,0.35334828,16.952326293945312,1.962433996112665,100.0,"{'Annual kilometers': 205.26126, 'Age': 168.44049, 'Business Use': 110.07839, 'State': 85.89061, 'Gender': 17.196556}"
813,XGBoost,100,0.8246269829490224,107.36666259765624,133.80401132679432,0.842118212489315,0.842118212489315,96.6202392578125,325.636474609375,0.3936810435334357,12.698436218702186,42.256927490234375,1.0,0.27149603,53.68333129882812,2.3841630403202636,80.0,"{'Annual kilometers': 136.88596, 'Age': 128.86111, 'State': 64.423416, 'Business Use': 64.22737, 'Year': 18.64986}"
814,XGBoost,1000,0.9578826683870735,49.30879547119141,78.62757621157351,0.9579044512359642,0.9579044512359642,26.8709716796875,495.1824951171875,0.16445943594869383,4.599174081795076,1.7881411743164062,1.0,0.3413794,24.654397735595705,2.006527210316504,100.0,"{'Annual kilometers': 194.36375, 'Age': 181.1358, 'Business Use': 103.47799, 'State': 88.978836, 'Gender': 17.12456}"
815,XGBoost,2000,0.9502087689823864,49.87589141845703,83.96215625289318,0.9509330175097307,0.9509330175097307,27.174774169921875,604.3489990234375,0.1643996801011037,4.34450488053215,-10.12630401611328,1.0,0.32791355,24.937945709228515,2.05020395244856,100.0,"{'Annual kilometers': 194.48367, 'Age': 163.11194, 'Business Use': 105.162415, 'State': 79.551216, 'Gender': 16.618912}"
816,XGBoost,5000,0.957683082234083,48.43350854492188,75.93742280569336,0.9576897110242918,0.9576897110242918,31.520767211914062,549.069091796875,0.16481417635759246,4.518356778904599,0.9504208984375,1.0,0.3303076,24.21675427246094,1.9796848551140438,100.0,"{'Annual kilometers': 196.84764, 'Age': 169.09152, 'Business Use': 110.89173, 'State': 75.67567, 'Gender': 12.245542}"
817,XGBoost,100,0.8735634671733028,109.76212768554687,137.7401419053371,0.8995400180674088,0.8995400180674088,81.0865478515625,360.16748046875,0.36576402974289995,13.509576235709208,62.433111572265624,1.0,0.34516406,54.881063842773436,1.3023863579417585,80.0,"{'Annual kilometers': 184.06473, 'Age': 183.6989, 'Business Use': 88.21778, 'Year': 31.545223, 'State': 31.243937}"
818,XGBoost,1000,0.9458302725304585,55.762697296142576,80.64434466752918,0.9458671006867524,0.9458671006867524,35.469635009765625,322.02978515625,0.19788988221984583,5.382356021173123,2.1027400207519533,1.0,0.31397223,27.881348648071288,2.205083877892644,100.0,"{'Annual kilometers': 176.87428, 'Age': 149.5955, 'Business Use': 99.65002, 'State': 94.31009, 'Gender': 13.681021}"
819,XGBoost,2000,0.9631189510181248,44.182382354736326,69.95849237106924,0.9631495942556565,0.9631495942556565,27.305633544921875,363.348388671875,0.1498597891179315,4.263012375335711,-2.0165367126464844,1.0,0.32912636,22.091191177368163,1.8778247073135776,100.0,"{'Annual kilometers': 190.77649, 'Age': 168.75148, 'Business Use': 111.652214, 'State': 88.31477, 'Gender': 16.467598}"
820,XGBoost,5000,0.9814449833340143,30.627575256347658,51.82305465965033,0.9815010937487121,0.9815010937487121,16.43414306640625,360.3546142578125,0.10237536145440802,3.0133599142812604,2.8497979736328123,1.0,0.36459187,15.313787628173829,1.924681501343957,100.0,"{'Annual kilometers': 204.79723, 'Age': 173.71947, 'Business Use': 107.813354, 'State': 85.62444, 'Gender': 16.201324}"
821,XGBoost,100,0.7110959077137409,154.63463745117187,185.8049476043868,0.7134298776693226,0.7134298776693226,159.99639892578125,379.9888916015625,0.5600675025395577,13.922809406810202,-16.700445556640624,1.0,0.22471543,77.31731872558593,1.8176119591707198,80.0,"{'Age': 208.59424, 'Annual kilometers': 146.15942, 'Business Use': 101.84981, 'State': 39.58531, 'Make Model': 21.687866}"
822,XGBoost,1000,0.9567648630669552,45.561991424560546,69.12446886914132,0.9576842676985284,0.9576842676985284,32.081817626953125,494.77587890625,0.1762392642237961,4.809194500765926,10.08014389038086,1.0,0.32618037,22.780995712280273,1.9337043869454689,100.0,"{'Annual kilometers': 178.4555, 'Age': 170.4663, 'Business Use': 112.037796, 'State': 79.14604, 'Gender': 14.696408}"
823,XGBoost,2000,0.9552740430103628,48.06485282897949,79.14948172526498,0.9552746316204628,0.9552746316204628,29.92169189453125,598.228271484375,0.1625124774022927,4.571904776288673,-0.2871323394775391,1.0,0.35121027,24.032426414489745,1.9831418553243778,100.0,"{'Annual kilometers': 197.35616, 'Age': 164.04669, 'Business Use': 105.84142, 'State': 87.8628, 'Gender': 14.439558}"
824,XGBoost,5000,0.9689604520722036,40.40533972167969,63.55374280492253,0.9689706949807158,0.9689706949807158,24.800506591796875,414.502685546875,0.1384952151348509,3.755694006054088,-1.1545030517578125,1.0,0.33365884,20.202669860839844,1.9466605604327452,100.0,"{'Annual kilometers': 200.87949, 'Age': 164.47063, 'Business Use': 105.30959, 'State': 82.92318, 'Gender': 15.355262}"
825,XGBoost,100,0.7280718115681255,157.65041809082032,221.28252667380252,0.742137077151735,0.742137077151735,88.85162353515625,740.2987060546875,0.4251400088744413,15.865202489637312,-50.32618103027344,0.95,0.335827,78.82520904541016,2.138975034332958,80.0,"{'Annual kilometers': 171.05222, 'Age': 164.0449, 'State': 50.368183, 'Business Use': 40.116417, 'Number of Claims': 15.935211}"
826,XGBoost,1000,0.9165954131836533,61.64147064208984,95.93837620261455,0.9174608606415122,0.9174608606415122,41.57688903808594,715.5240478515625,0.23369224421883233,6.275816676369575,9.772771606445312,0.995,0.30296323,30.82073532104492,1.9764694512970704,100.0,"{'Annual kilometers': 188.56685, 'Age': 167.70851, 'Business Use': 110.38655, 'State': 72.459335, 'Gender': 8.47201}"
827,XGBoost,2000,0.9701212885959629,36.8060270690918,62.39814990936712,0.9701304667623478,0.9701304667623478,22.921630859375,489.671630859375,0.13139256550200445,3.566628777032073,-1.0936257934570313,1.0,0.3450039,18.4030135345459,2.055892877740596,100.0,"{'Annual kilometers': 201.56096, 'Age': 167.20575, 'Business Use': 102.27615, 'State': 88.99087, 'Gender': 15.020673}"
828,XGBoost,5000,0.964511904494657,45.51472399902344,70.90148187588791,0.9645122546197706,0.9645122546197706,27.9197998046875,474.462158203125,0.15103732125147598,4.366848335698139,0.2227027587890625,1.0,0.3469754,22.75736199951172,1.9843313242411704,100.0,"{'Annual kilometers': 199.3094, 'Age': 168.907, 'Business Use': 110.20114, 'State': 79.08876, 'Gender': 14.655618}"
829,XGBoost,100,0.8595429277517652,121.40630187988282,166.45800437510923,0.887153351983006,0.887153351983006,64.9637451171875,345.2686767578125,0.3302314815577272,10.748212153515633,73.80221862792969,1.0,0.36246508,60.70315093994141,2.1523369553706684,80.0,"{'Age': 212.49802, 'Annual kilometers': 143.63332, 'State': 111.83403, 'Business Use': 73.74069, 'Financing': 27.963501}"
830,XGBoost,1000,0.9522204470994419,48.37249282836914,80.2576868710566,0.9522867367581429,0.9522867367581429,27.4373779296875,475.273193359375,0.16302906627232924,4.270652826219336,-2.989430694580078,1.0,0.3300733,24.18624641418457,2.094291986594713,100.0,"{'Annual kilometers': 189.51358, 'Age': 169.88188, 'Business Use': 108.36297, 'State': 88.16404, 'Gender': 15.793517}"
831,XGBoost,2000,0.9673620084606389,45.92124076843262,67.24958959769535,0.9674262800151483,0.9674262800151483,29.18621826171875,285.504150390625,0.15315728537525064,4.581283169888305,2.984264602661133,1.0,0.3541798,22.96062038421631,2.0694425548707094,100.0,"{'Annual kilometers': 193.69377, 'Age': 173.33517, 'Business Use': 108.680595, 'State': 82.627884, 'Gender': 13.637573}"
832,XGBoost,5000,0.970319871207965,41.78067916870117,64.02670460051614,0.9703617684040206,0.9703617684040206,27.28790283203125,356.9720458984375,0.1395177558292669,4.043013333292908,2.4055851745605468,1.0,0.34807017,20.890339584350585,1.9249850070056715,100.0,"{'Annual kilometers': 198.79596, 'Age': 168.62862, 'Business Use': 112.36942, 'State': 84.46862, 'Gender': 14.162278}"
833,XGBoost,100,0.7038316414880472,133.2699722290039,172.83332790985645,0.725863015906099,0.725863015906099,79.3375244140625,351.8306884765625,0.5122812693792194,13.453310439617988,47.13884735107422,1.0,0.3171568,66.63498611450196,2.052764369361779,80.0,"{'Annual kilometers': 177.47783, 'Age': 141.43576, 'Business Use': 112.592834, 'State': 91.18279, 'Sum Insured Amount': 21.290012}"
834,XGBoost,1000,0.9603978361661005,42.240450592041014,77.86264230713324,0.9617118438771216,0.9617118438771216,23.3021240234375,645.139892578125,0.13632453604740521,3.7732863147939852,-14.183017425537109,1.0,0.34872293,21.120225296020507,1.7691989035692204,100.0,"{'Annual kilometers': 188.00627, 'Age': 176.03354, 'Business Use': 96.95846, 'State': 75.15033, 'Gender': 11.750526}"
835,XGBoost,2000,0.972183146261512,33.787755737304686,61.32114857011965,0.9723897086888608,0.9723897086888608,16.01727294921875,469.7005615234375,0.11504172876167752,3.0780551577362774,-5.284232788085937,1.0,0.34117305,16.893877868652343,1.966837201065948,100.0,"{'Annual kilometers': 172.63687, 'Age': 170.70767, 'Business Use': 109.338455, 'State': 92.56537, 'Gender': 18.643694}"
836,XGBoost,5000,0.9648896099487432,42.96385488891602,66.9844357682918,0.9649234753225117,0.9649234753225117,25.732696533203125,413.1845703125,0.15267955727368776,4.012183211155102,-2.0803385314941405,1.0,0.32974106,21.48192744445801,1.9643904357525879,100.0,"{'Annual kilometers': 195.43631, 'Age': 163.03448, 'Business Use': 103.9529, 'State': 81.99781, 'Gender': 16.578432}"
837,XGBoost,100,0.12490264979792665,201.19148864746094,272.4079507263645,0.19225560758223081,0.19225560758223081,140.40829467773438,775.904541015625,0.7807652313773054,21.665885006912347,75.57356872558594,0.9,0.2684318,100.59574432373047,2.6994465277326154,80.0,"{'Age': 239.35071, 'Annual kilometers': 135.55875, 'Business Use': 82.24037, 'State': 73.10986, 'Number of Claims': 39.303444}"
838,XGBoost,1000,0.9548013265247763,53.52022247314453,82.80059683651737,0.9562036048977711,0.9562036048977711,37.535491943359375,574.86669921875,0.18019685371656835,5.421103581859218,-14.58437225341797,1.0,0.3700238,26.760111236572264,2.111361904619038,100.0,"{'Annual kilometers': 193.09055, 'Age': 158.72064, 'Business Use': 104.8349, 'State': 79.307014, 'Gender': 7.560754}"
839,XGBoost,2000,0.962170458894967,46.27355827331543,71.28629271575025,0.9622493105458254,0.9622493105458254,26.54150390625,419.642578125,0.15842866147941007,4.4613647413653545,3.2545870208740233,1.0,0.3484028,23.136779136657715,1.9965814612555637,100.0,"{'Annual kilometers': 196.99017, 'Age': 174.41122, 'Business Use': 114.96759, 'State': 90.130585, 'Gender': 13.62682}"
840,XGBoost,5000,0.9704352947200376,39.79680435180664,66.58387830911093,0.9704443855917585,0.9704443855917585,21.33758544921875,450.2435302734375,0.12808849491106236,3.6771130438295456,-1.1675757751464844,1.0,0.3587698,19.89840217590332,2.030539529503559,100.0,"{'Annual kilometers': 199.06836, 'Age': 166.41766, 'Business Use': 109.7134, 'State': 82.83951, 'Gender': 15.380659}"
841,XGBoost,100,0.7074601330584065,122.30552673339844,153.00977468310347,0.7611019154617675,0.7611019154617675,112.46694946289062,357.4830322265625,0.503366711527517,14.372305537878983,65.52065734863281,1.0,0.23672958,61.15276336669922,1.3617781508421196,80.0,"{'Age': 142.47932, 'Annual kilometers': 122.55263, 'Business Use': 49.35603, 'State': 38.198654, 'Sum Insured Amount': 36.848408}"
842,XGBoost,1000,0.9418695725580447,57.46383865356445,94.78797580928692,0.9419518688436161,0.9419518688436161,34.31182861328125,640.7818603515625,0.18326382568317331,5.048795877408682,-3.566494903564453,1.0,0.33768997,28.731919326782226,2.0575414458671752,100.0,"{'Annual kilometers': 176.8401, 'Age': 176.5524, 'Business Use': 103.80577, 'State': 77.14152, 'Gender': 20.69157}"
843,XGBoost,2000,0.9611620643481984,41.67079292297363,72.23411913087813,0.9611622872509163,0.9611622872509163,23.045745849609375,482.2012939453125,0.14285070319456922,4.010518508153844,0.17305015563964843,1.0,0.35160604,20.835396461486816,2.014970756851069,100.0,"{'Annual kilometers': 191.00647, 'Age': 164.88107, 'Business Use': 116.595726, 'State': 88.50953, 'Gender': 14.234663}"
844,XGBoost,5000,0.9780293424085601,32.00018447875976,53.07304118929671,0.978040592641136,0.978040592641136,17.464691162109375,344.2237548828125,0.11182988434983397,3.081874504870772,-1.2009728698730469,1.0,0.347797,16.00009223937988,1.9607662444626004,100.0,"{'Annual kilometers': 199.24199, 'Age': 167.69272, 'Business Use': 106.73064, 'State': 84.46448, 'Gender': 15.590878}"
845,XGBoost,100,0.7858802611792004,120.54175720214843,143.62952566690174,0.8246409499959465,0.8246409499959465,118.44439697265625,278.08203125,0.44503343868473916,13.374219864663411,61.10983581542969,1.0,0.33427525,60.270878601074216,1.2764427904775595,80.0,"{'Annual kilometers': 209.39519, 'Age': 141.72903, 'Business Use': 110.596664, 'State': 98.283585, 'Year': 15.890697}"
846,XGBoost,1000,0.9551030012543157,45.347699584960935,78.23299942546734,0.9551713242672099,0.9551713242672099,27.416778564453125,498.0653076171875,0.16004383194707852,4.351350622446381,-3.051861572265625,1.0,0.34388328,22.673849792480468,1.8711260664356373,100.0,"{'Annual kilometers': 198.82149, 'Age': 162.05296, 'Business Use': 108.43215, 'State': 79.536316, 'Gender': 13.073417}"
847,XGBoost,2000,0.9715379961612132,37.21614158630371,60.88257519064283,0.9715417292756103,0.9715417292756103,21.4873046875,391.041015625,0.12790457503467506,3.5202571578247994,0.6972618865966796,1.0,0.33879355,18.608070793151857,2.046744699890773,100.0,"{'Annual kilometers': 191.30211, 'Age': 160.40692, 'Business Use': 106.20009, 'State': 89.09601, 'Gender': 16.00714}"
848,XGBoost,5000,0.9777245401314845,32.75163851928711,57.316112358638435,0.9777294384391082,0.9777294384391082,17.35882568359375,454.2139892578125,0.108540975649141,3.053790040382491,-0.8499363708496094,1.0,0.36001685,16.375819259643556,1.9675904568522635,100.0,"{'Annual kilometers': 200.27686, 'Age': 167.32283, 'Business Use': 107.16647, 'State': 91.46994, 'Gender': 15.514092}"
849,XGBoost,100,0.8377425234096787,110.00845642089844,136.02447629298607,0.8756621434846108,0.8756621434846108,91.01348876953125,276.939453125,0.3748158651478652,9.72107652687129,-65.7577117919922,1.0,0.2600058,55.00422821044922,1.8048721800070855,80.0,"{'Age': 130.28743, 'Annual kilometers': 117.031006, 'Business Use': 97.416, 'State': 69.57005, 'Year': 11.079433}"
850,XGBoost,1000,0.9684439613693339,41.99448699951172,66.91952771440396,0.9687280757255217,0.9687280757255217,25.10888671875,352.2220458984375,0.1367437144973609,3.883133307243683,6.349773254394531,1.0,0.35713366,20.99724349975586,2.041988107421696,100.0,"{'Annual kilometers': 201.65442, 'Age': 169.68999, 'Business Use': 111.67616, 'State': 81.46064, 'Gender': 14.319422}"
851,XGBoost,2000,0.9535465342628261,55.05873435974121,85.80393404905834,0.9536826351824292,0.9536826351824292,36.80772399902344,673.0009765625,0.17354085493290414,5.012421686913524,-4.644389877319336,1.0,0.3485574,27.529367179870604,1.9402704212480004,100.0,"{'Annual kilometers': 192.15135, 'Age': 179.24966, 'Business Use': 113.37103, 'State': 71.97256, 'Gender': 13.585458}"
852,XGBoost,5000,0.9605280166203092,45.85025698852539,76.76516990350767,0.9605286488730557,0.9605286488730557,26.22515869140625,644.291748046875,0.15208294078970105,4.224854243229255,0.30723104858398437,1.0,0.35446396,22.925128494262694,2.0235972806277984,100.0,"{'Annual kilometers': 191.43951, 'Age': 168.39868, 'Business Use': 108.29905, 'State': 83.02795, 'Gender': 13.952286}"
853,XGBoost,100,0.6008648593614057,166.56505126953124,222.15978708904095,0.6433389233396181,0.6433389233396181,142.77288818359375,569.681640625,0.5294081883815057,13.929527309583895,-72.47152099609374,0.95,0.26247704,83.28252563476562,1.433173511575307,80.0,"{'Age': 175.51973, 'Annual kilometers': 160.65701, 'Business Use': 94.64942, 'State': 81.4541, 'Parking Location': 32.129074}"
854,XGBoost,1000,0.9549033889141032,46.508459930419924,77.374175794112,0.9551504510791919,0.9551504510791919,27.60784912109375,554.484619140625,0.16299952872061957,4.638431587834735,-5.727000274658203,1.0,0.3560087,23.254229965209962,2.0001636309051967,100.0,"{'Annual kilometers': 201.89764, 'Age': 165.20464, 'Business Use': 106.75185, 'State': 74.774994, 'Gender': 12.9993105}"
855,XGBoost,2000,0.9565123319407942,49.56786575317383,75.47973234324856,0.9565300596073502,0.9565300596073502,31.634246826171875,489.76416015625,0.1708565696203244,4.724110316426601,1.5239582824707032,1.0,0.3306165,24.783932876586913,1.9058283159191476,100.0,"{'Annual kilometers': 187.10378, 'Age': 171.30385, 'Business Use': 107.34235, 'State': 79.31534, 'Gender': 16.046663}"
856,XGBoost,5000,0.9687623140430446,40.27528225708008,68.1783118884656,0.9688207320318998,0.9688207320318998,22.73675537109375,700.4638671875,0.1320120257018322,3.8322168050382857,-2.9483573303222657,1.0,0.35473907,20.13764112854004,2.010480958410412,100.0,"{'Annual kilometers': 195.0198, 'Age': 168.39073, 'Business Use': 110.209015, 'State': 84.1674, 'Gender': 16.655659}"
857,XGBoost,100,0.5794110927102936,191.71678466796874,227.95504586740296,0.5818322173135495,0.5818322173135495,161.260009765625,532.5299072265625,0.6340260092200833,19.232953314888128,17.295330810546876,0.95,0.24992031,95.85839233398437,1.711779171259485,80.0,"{'Age': 184.59499, 'Annual kilometers': 130.16745, 'Business Use': 109.4836, 'Number of Claims': 38.029644, 'State': 24.01989}"
858,XGBoost,1000,0.9644437351629411,44.72976058959961,68.0155502593192,0.9646305531442017,0.9646305531442017,26.72442626953125,255.8145751953125,0.1546145610488807,4.139162547598808,4.930142669677735,1.0,0.34426153,22.364880294799804,2.0230309720460493,100.0,"{'Annual kilometers': 182.2057, 'Age': 175.84259, 'Business Use': 106.60177, 'State': 86.5717, 'Gender': 13.361659}"
859,XGBoost,2000,0.972463533534989,35.190893478393555,59.19534549316205,0.9724885842579711,0.9724885842579711,20.174835205078125,391.139404296875,0.1262585837813093,3.5049976694824485,-1.7854331207275391,1.0,0.3418115,17.595446739196777,2.0872625265126277,100.0,"{'Annual kilometers': 195.39723, 'Age': 161.1134, 'Business Use': 112.020706, 'State': 76.907234, 'Gender': 16.830273}"
860,XGBoost,5000,0.9643044901358807,45.15594458007813,68.25674787189347,0.9643091343768798,0.9643091343768798,27.992523193359375,433.6046142578125,0.15826213612676648,4.400554008133668,0.7785673217773438,1.0,0.33522883,22.577972290039064,1.963434889087298,100.0,"{'Annual kilometers': 189.04555, 'Age': 166.72171, 'Business Use': 103.518295, 'State': 84.38559, 'Gender': 14.53286}"
861,XGBoost,100,0.7836736938396194,105.99921569824218,130.3308286487029,0.8366372628161218,0.8366372628161218,105.27508544921875,289.1334228515625,0.43594166439745924,9.872871715442393,64.48832702636719,1.0,0.24611917,52.99960784912109,1.322165244502044,80.0,"{'Annual kilometers': 170.42912, 'Age': 148.47694, 'Business Use': 133.44325, 'State': 43.677975, 'Number of Claims': 17.37833}"
862,XGBoost,1000,0.9360168873869216,57.85018676757812,94.44248920626039,0.9360215232377519,0.9360215232377519,36.12139892578125,562.244873046875,0.19994994101782013,5.172974382307383,-0.803895263671875,1.0,0.32831684,28.92509338378906,2.1223186832173537,100.0,"{'Annual kilometers': 209.78027, 'Age': 171.61803, 'Business Use': 105.30814, 'State': 78.596535, 'Gender': 12.085772}"
863,XGBoost,2000,0.9681819704406712,45.48612411499023,66.98558871351268,0.9685799029402123,0.9685799029402123,30.33624267578125,301.173828125,0.14660496028852354,4.428200047133285,7.491166381835938,1.0,0.35696515,22.743062057495116,2.039067244399333,100.0,"{'Annual kilometers': 190.40192, 'Age': 167.74286, 'Business Use': 104.26977, 'State': 82.77361, 'Gender': 15.396965}"
864,XGBoost,5000,0.9733225437699015,40.01382366943359,63.17288845812315,0.9733371482168239,0.9733371482168239,23.42626953125,408.9443359375,0.13047895721762726,3.859947722687667,-1.4780906982421875,1.0,0.36049846,20.006911834716796,1.9485352375817881,100.0,"{'Annual kilometers': 189.89229, 'Age': 175.45119, 'Business Use': 112.7814, 'State': 89.636734, 'Gender': 15.804897}"
865,XGBoost,100,0.7987633237979308,149.21885681152344,190.1373573526401,0.8016164013453049,0.8016164013453049,133.55703735351562,414.8973388671875,0.41768749282441825,16.590297526160118,22.63970031738281,1.0,0.30072805,74.60942840576172,2.29665768997534,80.0,"{'Age': 160.64938, 'Annual kilometers': 138.04903, 'Business Use': 124.806335, 'State': 39.944725, 'Make Model': 21.426577}"
866,XGBoost,1000,0.9598478142411822,45.98837860107422,71.88925338025928,0.9603971708733327,0.9603971708733327,28.921585083007812,405.0263671875,0.1633938609531901,4.429056378033636,8.408849182128906,1.0,0.3527887,22.99418930053711,2.107211874928445,100.0,"{'Annual kilometers': 191.66983, 'Age': 160.74464, 'Business Use': 109.397255, 'State': 86.13955, 'Gender': 17.303198}"
867,XGBoost,2000,0.9690877613515815,41.44767395019531,64.48046084667439,0.9692163507338837,0.9692163507338837,26.110748291015625,389.2633056640625,0.13869445290252314,3.9042468460671103,4.158775329589844,1.0,0.35328645,20.723836975097655,1.9300089477698845,100.0,"{'Annual kilometers': 195.42276, 'Age': 167.79729, 'Business Use': 104.781044, 'State': 84.05103, 'Gender': 16.61075}"
