Model,Sample Size,R²,MAE,RMSE,Accuracy,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
XGBoost,12000,0.8904137484637463,343.93803095666993,1034.3572849340385,0.8906091982461931,42.71943885803224,13242.012890625,0.1687354641072827,75.25009148587141,-43.68276671282078,0.9933333333333332,1.9550401,171.96901547833497,1.9983086092348663,80.0,"{'Company Size': 1945.8562, 'Business Interruption Cost': 153.69073, 'Data Sensitivity': 132.64476, 'Security Score': 53.1475, 'Compliance Standard': 12.790627}"
XGBoost,33600,0.9092499850919198,320.5626487200544,912.2255841428,0.9092509176098004,36.86940196990968,12555.79359375,0.1615127455379179,70.33559668569988,-2.9242027399267445,0.9954761904761904,1.9357479,160.2813243600272,2.0156942583995487,80.0,"{'Company Size': 1948.9531, 'Business Interruption Cost': 178.76604, 'Data Sensitivity': 149.89275, 'Security Score': 49.067024, 'Compliance Standard': 5.8940077}"
XGBoost,55000,0.902112913441349,327.001449991695,960.6732522834592,0.902132416029462,38.23408187866211,15101.881757812502,0.1631257545279781,71.9445928092688,-13.559982279306546,0.9949090909090909,1.925943,163.5007249958475,2.006876771696863,100.0,"{'Company Size': 1937.5825, 'Business Interruption Cost': 166.92725, 'Data Sensitivity': 140.1036, 'Security Score': 50.005, 'Industry Risk': 9.957759}"
XGBoost,66000,0.9060381001819412,326.1685732228333,926.9829057474876,0.9060392434165604,34.014995803833,15243.494453125,0.1627773812460575,70.62927787851605,-3.2334303801536306,0.995,1.9227986,163.08428661141664,2.018930387974561,100.0,"{'Company Size': 1943.1425, 'Business Interruption Cost': 170.55164, 'Data Sensitivity': 143.03493, 'Security Score': 55.75879, 'Industry Risk': 10.97003}"
XGBoost,120000,0.9065882482711533,319.3176219596757,903.703220881316,0.9065885370387666,38.06299098968506,15765.5190234375,0.1653794515712218,75.6476527163989,-1.5889100562478118,0.9955,1.9585869,159.65881097983785,2.0104661407235347,100.0,"{'Company Size': 1914.2216, 'Business Interruption Cost': 166.86359, 'Data Sensitivity': 141.94572, 'Security Score': 57.961624, 'Industry Risk': 6.87279}"
XGBoost,12000,0.906145443297326,301.7482207156356,902.6236073387454,0.9061477372339792,39.13820060729981,13597.2816796875,0.1620723795657423,73.98307930267836,-4.462412535545732,0.99375,1.9981086,150.87411035781778,1.982748666260384,80.0,"{'Company Size': 1860.0973, 'Business Interruption Cost': 149.1832, 'Data Sensitivity': 131.22504, 'Security Score': 52.076305, 'Types of Data Stored': 16.029682}"
XGBoost,33600,0.9015884215189908,322.4387843109721,925.2463453569992,0.9015887979006206,38.45803916931152,16120.418710937502,0.1668355954125111,74.83760119286282,-1.8094579244249944,0.995,1.9447632,161.21939215548605,1.99813838490186,100.0,"{'Company Size': 1909.291, 'Business Interruption Cost': 163.6872, 'Data Sensitivity': 148.70628, 'Security Score': 55.254604, 'Industry Risk': 6.284166}"
XGBoost,55000,0.8925186998426391,329.96362339198635,992.1635257246684,0.8925286281599428,37.75678253173828,15691.0340234375,0.1673708980654777,73.84519846381423,-9.535744935425416,0.9934545454545456,1.9348315,164.98181169599317,2.0049420067116293,100.0,"{'Company Size': 1928.899, 'Business Interruption Cost': 174.98933, 'Data Sensitivity': 142.69292, 'Security Score': 55.915894, 'Industry Risk': 8.422142}"
XGBoost,66000,0.9047410617455156,322.3714529790283,922.2587023477738,0.9047410752136348,34.31499450683592,18308.6751171875,0.1642217266510443,69.60104887157114,0.3467794586813577,0.9956060606060606,1.9293482,161.18572648951414,2.0109094710032283,100.0,"{'Company Size': 1931.5735, 'Business Interruption Cost': 168.68192, 'Data Sensitivity': 146.13882, 'Security Score': 48.353054, 'Industry Risk': 8.130929}"
XGBoost,120000,0.9067427477546488,310.61096642171844,892.9973408483285,0.9067429447669262,32.80332384586335,16937.8945703125,0.1623848796932857,69.94945534208237,1.2979426504226277,0.9955416666666668,1.9518358,155.30548321085922,2.003512446278821,100.0,"{'Company Size': 1913.6515, 'Business Interruption Cost': 166.72609, 'Data Sensitivity': 139.88684, 'Security Score': 53.380432, 'Industry Risk': 6.051736}"
XGBoost,12000,0.8995382886573803,324.409524666051,913.0086986742332,0.8995399973066345,42.53841468811035,10283.813046875,0.1741464720826329,77.06579832722456,3.765313054064912,0.99375,1.9708736,162.2047623330255,2.0019227919077847,100.0,"{'Company Size': 1885.2255, 'Business Interruption Cost': 174.7709, 'Data Sensitivity': 140.43427, 'Security Score': 48.208904, 'Industry Risk': 8.015898}"
XGBoost,33600,0.9078227815388163,306.2436835325468,859.9260292516655,0.9079128596203906,39.28455795288086,10238.09265625,0.1657924410383975,75.44261185322023,26.88183181752364,0.995,1.9692911,153.1218417662734,1.9905041015316136,100.0,"{'Company Size': 1875.0735, 'Business Interruption Cost': 163.4908, 'Data Sensitivity': 137.76826, 'Security Score': 60.357803, 'Industry Risk': 9.802818}"
XGBoost,55000,0.9144046962725764,296.4370841367651,824.1875919367175,0.9144251902924204,35.81228248596192,11176.6914453125,0.161414660430314,72.2337637795049,12.753068121490587,0.9960909090909092,1.9801887,148.21854206838256,2.0319480715131264,100.0,"{'Company Size': 1863.3733, 'Business Interruption Cost': 159.9868, 'Data Sensitivity': 144.26355, 'Security Score': 59.997944, 'Industry Risk': 9.407409}"
